1967, 3/11/13,5045752,MATTIOLA PAUL L,500 TOMPKINS AVE,STATEN ISLAND,NY,10305-1743,15.68,7.99
1967, 3/11/13,5042747,CAPITAL ONE OPERATION CTR,9025 MAIN RD,MATTITUCK,NY,11952,145,145
1967, 3/11/13,5045753,SHOPRITE PHARMACY #109,985 RICHMOND AVENUE,STATEN ISLAND,NY,10314-1501,15.68,7.99
1967, 3/11/13,5042345,144, , , , ,16,16
1967, 3/11/13,5042600,595, , , , , 0000.01-, 0000.01-
1967, 3/11/13,5045172,GLOBAL HEALTH PHARMACY,1424 RICHMOND AVE,STATEN ISLAND,NY,10314-0000,0,0
1967, 3/11/13,5045751,TOMPKINSVILLE PHCY INC(ARX),45 VICTORY BLVD,STATEN ISLAND,NY,10301-2937,15.68,7.99
1967, 3/11/13,5045169,YOUR PHARMACY   ARx,684A BAY STREET,STATEN ISLAND,NY,10304-0000,0,0
1967, 3/11/13,5045170,QUICK DRUGS      ARx,52 VICTORY BLVD,STATEN ISLAND,NY,10301-0000,0,0
1967, 3/11/13,5045755,COSTCO #0316 EDI STATEN ISLAND,2975 RICHMOND AVE.,STATEN ISLAND,NY,10314-5851,15.68,7.99
1978, 3/11/13,5042412,FUJI ROUTE 013, ,NEW JERSEY,NJ, ,140,140
1978, 3/11/13,5045332,TRUCARE PHARMACY,995 ROUTE 22,BREWSTER,NY,10509-0000,0,0
1978, 3/11/13,5042530,NEXTDAY 75, , , , ,160,160
1978, 3/11/13,5042423,FUJI ROUTE 024, ,UPSTATE,NY, ,15,15
1981, 3/11/13,5042273,NEXTDAY 31, , , , , 0000.01-, 0000.01-
1981, 3/11/13,5045344,WEST GIRARD HEALTH PHARMACY,1207 N 5TH STREET,PHILADELPHIA,PA,19122-0000,0,0
1981, 3/11/13,5042279,NEXTDAY 30, , , , ,220,220
1981, 3/11/13,5044388,NORTH PHILLY PHARMACY,2127 N 6TH STREET,PHILADELPHIA,PA,19122,0,0
1995, 3/11/13,5042800,NASSAU 1, ,PLAINVIEW,NY,11803,144,144
2024, 3/11/13,5042447,FUJI ROUTE 048, ,HAMBURG,PA, ,10,10
2024, 3/11/13,5041018,SUPERIOR OXYGEN & MEDICAL,545 PENN AVE,WEST READING,PA,19611,0,0
2024, 3/11/13,5042278,NEXTDAY 63, , , , ,285,285
2045, 3/11/13,5045671,DVN DRUG CORP (B)(GNP),304 MAPLE AVENUE,SMITHTOWN,NY,11787-4913,13.72,6.99
2045, 3/11/13,5045673,FSWVJ&Z PHARMACY INC(X),629 E MAIN STREET,KINGS PARK,NY,11754-3407,13.72,6.99
2045, 3/11/13,5042609,RITE AID 10644,18 INDIAN HEAD ROAD,KINGS PARK,NY,11754,5,5
2045, 3/11/13,5042511,521, , , , ,5,5
2045, 3/11/13,5042310,48, ,LONG ISLAND,NY, ,82,82
2045, 3/11/13,5045672,AVALON GARDENS REHAB & HLTH,7 ROUTE 25 A,SMITHTOWN,NY,11787-1699,13.72,6.99
2045, 3/11/13,5042610,RITE AID 10663,65 ROUTE 111,SMITHTOWN,NY,11787,5,5
2045, 3/11/13,5045670,SHOPRITE PHARMACY #831,335 NESCONSET HIGHWAY,HAUPPAUGE,NY,11788-2516,13.72,6.99
2045, 3/11/13,5042725,HD L28, ,HAUPPAUGE,NY,11788,5,5
2047, 3/11/13,5044308,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
2047, 3/11/13,5042631,RITE AID 10670,195 MAIN ROAD,MATTITUCK,NY,11952,5,5
2047, 3/11/13,5042197,41, ,LONG ISLAND,NY, ,150,150
2047, 3/11/13,5042517,527, , , , ,10,10
2047, 3/11/13,5044173,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
2047, 3/11/13,5042726,HD L29, ,L.I.,NY, ,10,10
2049, 3/11/13,5042713,HD L16, ,L.I.,NY, ,10,10
2049, 3/11/13,5042182,56, ,LONG ISLAND,NY, ,168,168
2049, 3/11/13,5045677,PDL DRUG STORE INC.,N/S MONTAUK HIGHWAY AT CIRCLE,MONTAUK,NY,11954-0000,58.82,29.99
2049, 3/11/13,5042507,517, , , , ,10,10
2049, 3/11/13,5045414,SAG HARBOR PHARMACY,120 MAIN STREET,SAG HARBOR,NY,11963-0000,0,0
2049, 3/11/13,5045678,PDL DRUG STORE INC    OTC,N.S. MONTAUK HIGHWAY AT CIRCLE,MONTAUK,NY,11954-0000,58.82,29.99
2050, 3/11/13,5045413,YORE X DRUGS & SURGICALS  ARx,1850 P ROUTE 112,CORAM,NY,11727-0000,0,0
2050, 3/11/13,5042198,42, ,LONG ISLAND,NY, ,60,60
2050, 3/11/13,5042622,RITE AID 10638,371 HORSEBLOCK ROAD,FARMINGVILLE,NY,11738,5,5
2050, 3/11/13,5045675,"QUALITY PHARMACY, INC. (B)",249 MIDDLE COUNTRY ROAD,SELDEN,NY,11784-2516,13.72,6.99
2050, 3/11/13,5042728,HD L31, ,L.I.,NY, ,18,18
2050, 3/11/13,5045674,RUPAL ENTERPRISE INC (GNP),1224B MIDDLE COUNTRY ROAD,SELDEN,NY,11784-2524,13.72,6.99
2050, 3/11/13,5042198,42, ,LONG ISLAND,NY, ,80,80
2050, 3/11/13,5042624,RITE AID 10649,2799  112,MEDFORD,NY,11763,5,5
2050, 3/11/13,5042632,RITE AID 10671,864 MIDDLE COUNTRY ROAD,MIDDLE ISLAND,NY,11953,5,5
2050, 3/11/13,5042512,522, , , , ,6,6
2050, 3/11/13,5042627,RITE AID 10662,17 COLLEGE PLAZA,SELDEN,NY,11784,5,5
2050, 3/11/13,5045676,"VARSHA PHARMACY, INC (B)",239 BOYLE RD,SELDEN,NY,11784-1955,13.72,6.99
2052, 3/11/13,5045681,COSTCO #0237 EDI MELVILLE,625 BROAD HOLLOW ROAD,MELVILLE,NY,11747-5007,13.72,6.99
2052, 3/11/13,5042191,35, ,LONG ISLAND,NY, ,90,90
2052, 3/11/13,5042735,HD L40, ,L.I.,NY, ,5,5
2052, 3/11/13,5045680,ADVANCED CARE PHARMACY INC(X),931-D CONKLIN STREET,FARMINGDALE,NY,11735-2429,13.72,6.99
2052, 3/11/13,5045679,PROMPTCARE HME INFUSION LLC(NY,217 CENTRAL AVENUE  STE B,FARMINGDALE,NY,11735-6925,13.72,6.99
2054, 3/11/13,5045683,PLAINVIEW FAM PHCY(GENERIC)(Z),142A MANETTO HILL RD,PLAINVIEW,NY,11803-1310,13.72,6.99
2054, 3/11/13,5045682,PLAINVIEW FAM PHCY(Z)(B)(GNP),142A MANETTO HILL RD,PLAINVIEW,NY,11803-1310,13.72,6.99
2054, 3/11/13,5045685,"MANAGED RX PLANS,INC.",270-C    DUFFY AVE.,HICKSVILLE,NY,11801-3600,13.72,6.99
2054, 3/11/13,5042144,TXX,365 oser ave,HAUPPAUGE,NY,11788,10,10
2054, 3/11/13,5042513,523, , , , ,10,10
2054, 3/11/13,5042730,HD L33, ,L.I.,NY, ,10,10
2054, 3/11/13,5045686,COSTCO #0226 EDI WESTBURY,1250 OLD COUNTRY ROAD,WESTBURY,NY,11590-0000,13.72,6.99
2054, 3/11/13,5044161,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
2054, 3/11/13,5045684,SHOPRITE PHARMACY #800,444 WOODBURY ROAD,PLAINVIEW,NY,11803-1001,13.72,6.99
2054, 3/11/13,5042693,RITE AID 4768,210 POST AVENUE,WESTBURY,NY,11590,5,5
2054, 3/11/13,5042187,31, ,LONG ISLAND,NY, ,128,128
2057, 3/11/13,5045698,ST CHARLES HOSP(SMITH&NEPHEW),200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777-1968,19.6,9.99
2057, 3/11/13,5045695,ST CATHERINE-SIENA(GEN STR),50 ROUTE 25A,SMITHTOWN,NY,11787-1398,19.6,9.99
2057, 3/11/13,5042179,53, ,LONG ISLAND,NY, ,95,95
2057, 3/11/13,5045696,ST CATHERINE OF SIENA,50 ROUTE 25A,SMITHTOWN,NY,11787-1398,19.6,9.99
2057, 3/11/13,5042834,617, ,Brooklyn,NY, ,70,70
2057, 3/11/13,5045697,ST CHARLES HOSP PHCY,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777-1968,19.6,9.99
2064, 3/11/13,5042613,RITE AID 10625,729 SUNRISE HWY,WEST BABYLON,NY,11704,5,5
2064, 3/11/13,5042516,526, , , , ,5,5
2064, 3/11/13,5042562,RITE AID 4902,600 NORTH WELLWOOD AVENUE,LINDENHURST,NY,11757,5,5
2064, 3/11/13,5042189,33, ,LONG ISLAND,NY, ,100,100
2064, 3/11/13,5042639,RITE AID 10646,457 PARK AVENUE,ROOSEVELT,NY,11575,5,5
2064, 3/11/13,5045661,"BUONADONNA SHOP RITE, LLC",50-110 ROUTE 109,WEST BABYLON,NY,11704-6208,13.72,6.99
2064, 3/11/13,5042614,RITE AID 10624,369 LITTLE EAST NECK ROAD,WEST BABYLON,NY,11704,5,5
2064, 3/11/13,5042638,RITE AID 10633,901 MERRICK ROAD,COPAIGUE,NY, ,5,5
2065, 3/11/13,5042731,HD L34, ,L.I.,NY, ,15,15
2065, 3/11/13,5042662,RITE AID 10612,215 FOREST AVENUE,GLEN COVE,NY,11542,5,5
2065, 3/11/13,5042514,524, , , , ,5,5
2065, 3/11/13,5042661,RITE AID 10655,273 PINE HOLLOW ROAD,OYSTER BAY,NY,11771,5,5
2065, 3/11/13,5042185,59, ,LONG ISLAND,NY, ,120,120
2065, 3/11/13,5045662,NORTH SHORE UNIV HOSP AT GLEN,101 SAINT ANDREWS LANE,GLEN COVE,NY,11542-2254,13.72,6.99
2065, 3/11/13,5042654,RITE AID 10611,1140 WILLIS AVENUE,ALBERTSON,NY,11507,5,5
2072, 3/11/13,5042228,80, ,CARLSTADT,NJ,7072,170,170
2072, 3/11/13,5042773,TXX, ,CARLSTADT,NJ,7072, 0000.01-, 0000.01-
2072, 3/11/13,5042169,299, ,Clifton,NJ, ,35,35
2073, 3/11/13,5044331,Divino Pharmacy Corp,30 E Kingsbridge Rd,BRONX,NY,10468,0,0
2073, 3/11/13,5042464,60U, , , , , 0000.01-, 0000.01-
2073, 3/11/13,5041038,COHENS MEDICAL,155 WEST KINGSBRIDGE,Bronx,NY, ,0,0
2073, 3/11/13,5042222,72, ,CARLSTADT,NJ,7072,210,210
2073, 3/11/13,5045784,HUNTS POINT DRUGS INC(Z),2799 3RD AVENUE,BRONX,NY,10455-4002,13.72,6.99
2073, 3/11/13,5045785,HIGHBRIDGE OGDEN INC.(ARX),1230 OGDEN AVENUE,BRONX,NY,10452-3522,13.72,6.99
2073, 3/11/13,5045786,GOODMAN PHARMACY LLC,779 MELROSE AVENUE,BRONX,NY,10451-4466,13.72,6.99
2073, 3/11/13,5042382,NEXTDAY C34, , , , ,5,5
2078, 3/11/13,5045565,ISLA DRUG STORES INC       CPA,1994 3RD AVE,NEW YORK,NY,10029-3644,13.72,6.99
2078, 3/11/13,5042375,NEXTDAY C11, , , , ,0,0
2078, 3/11/13,5045568,CHARMAR INC(Z)(B) (ARX),2253 3RD AVE 3RD FLOOR,NEW YORK,NY,10035,13.72,6.99
2078, 3/11/13,5045567,CHARMAR INC(340B)(X),2253 3RD AVE 3RD FLOOR,NEW YORK,NY,10035,13.72,6.99
2078, 3/11/13,5042317,419, , , , , 0000.01-, 0000.01-
2078, 3/11/13,5045060,BLAKE PHARMACY-OPG,1868 THIRD AVENUE,NEW YORK,NY,10029-0000,0,0
2078, 3/11/13,5042482,ROUTE 27, , , , ,15,15
2078, 3/11/13,5042210,10 & 12, ,CARLSTADT,NJ,7072,180,180
2078, 3/11/13,5042590,418, , , , , 0000.01-, 0000.01-
2078, 3/11/13,5045566,COLUMBUS AVE PHARMACY(X)   CPA,916 COLUMBUS AVE,NEW YORK,NY,10025-4040,13.72,6.99
2079, 3/11/13,5042236,97, ,CARLSTADT,NJ,7072,160,160
2093, 3/11/13,5042231,90, ,CARLSTADT,NJ,7072,150,150
2093, 3/11/13,5042458,FUJI ROUTE 061, ,Westchester,NY, ,5,5
2093, 3/11/13,5042522,CARDINAL ROUTE 91, , , , , 0000.01-, 0000.01-
2093, 3/11/13,5042530,NEXTDAY 75, , , , ,5,5
2096, 3/11/13,5042378,NEXTDAY C10, , , , ,5,5
2096, 3/11/13,5044309,STARHILL PHARMACY,115A FEATHERBED LANE,BRONX,NY,10452,0,0
2096, 3/11/13,5045056,SUNSHINE PHARMACY - BROOKLYN,411 KINGSTON AVENUE,BROOKLYN,NY,11225-0000,0,0
2096, 3/11/13,5042489,597, , , , , 0000.01-, 0000.01-
2096, 3/11/13,5045057,SILVER ROD PHARMACY-OPG,5105 CHURCH AVENUE,BROOKLYN,NY,11203-0000,0,0
2096, 3/11/13,5042380,NEXTDAY C14, , , , ,6.5,6.5
2096, 3/11/13,5042341,139, , , , ,7.5,7.5
2096, 3/11/13,5045579,FARMACIA CENTRAL       CPA,55A GUN HILL ROAD,BRONX,NY,10467-2103,12.74,6.49
2096, 3/11/13,5042401,FUJI ROUTE 002, ,Bronx,NY, ,30,30
2096, 3/11/13,5042382,NEXTDAY C34, , , , ,5,5
2096, 3/11/13,5042212,14, ,CARLSTADT,NJ,7072,200,200
2096, 3/11/13,5041370,LEROY 111,159 east gunhill road,BRONX,NY,10467,0,0
2096, 3/11/13,5042593,422, , , , , 0000.01-, 0000.01-
2096, 3/11/13,5042206,6, ,CARLSTADT,NJ,7072,7.5,7.5
2096, 3/11/13,5042207,7, ,CARLSTADT,NJ,7072,190,190
2096, 3/11/13,5042218,64, ,CARLSTADT,NJ,7072,238,238
2096, 3/11/13,5045581,NEIGHBORHOOD PHCY INC(X)   CPA,233 EAST GUNHILL ROAD,BRONX,NY,10467-2106,12.74,6.49
2096, 3/11/13,5045759,MANNINGS PHARMACY CORP(Z),13-17 ELIZABETH STREET,NEW YORK,NY,10013-4803,14.7,7.49
2096, 3/11/13,5045580,STAR TREK PHARMACY(X)      CPA,57 E KINGSBRIDGE ROAD,BRONX,NY,10468-7503,12.74,6.49
2096, 3/11/13,5045758,"CONFUCIUS PHARMACY,INC (Z)",25 BOWERY STREET,NEW YORK,NY,10002-6702,14.7,7.49
2098, 3/11/13,5045812,"FOX, PHILIP R DVM",510 EAST 62ND STREET,NEW YORK,NY,10065-8314,14.7,7.49
2098, 3/11/13,5042604,64P, , , , , 0000.01-, 0000.01-
2098, 3/11/13,5045813,LENOX HILL HOSPITAL,210 EAST 64TH ST,NEW YORK,NY,10065-7471,14.7,7.49
2098, 3/11/13,5042694,777, , , , ,30,30
2098, 3/11/13,5045809,TIMMERMANN APOTH INC (X),799 LEXINGTON AVE,NEW YORK,NY,10065-8158,14.7,7.49
2098, 3/11/13,5041376,HUMANE SOCIETY OF NEW YORK,306 east 59th st,NEW YORK,NY,10022,0,0
2098, 3/11/13,5042305,83, ,Manhattan,NY, ,175,175
2098, 3/11/13,5045811,APPLE DRUG INC DBA REGENCY PHY,1207 2ND AVE.,NEW YORK,NY,10065-7402,14.7,7.49
2098, 3/11/13,5045808,BPB DRUG INC (X),131 E 60 STREET,NEW YORK,NY,10022-1102,14.7,7.49
2098, 3/11/13,5042308,NEXTDAY C07, , ,NY, ,6,6
2098, 3/11/13,5042333,131, , , , ,168,168
2098, 3/11/13,5042831,WALGREENS NYC PM, , , , , 0000.01-, 0000.01-
2098, 3/11/13,5042167,TXX,463 BARELL AVE,CARLSTADT,NJ,7072,50,50
2098, 3/11/13,5041021,FALK SURGICAL,1167 FIRST AVENUE,NEW YORK,NY,10065,0,0
2098, 3/11/13,5041373,CENTER FOR VET CARE,236 east 75th st.,NEW YORK,NY,10021,0,0
2098, 3/11/13,5045146,NEW YORK CAMBRIDGE CHEMISTS,855 LEXINGTON AVENUE,NEW YORK,NY,10065-0000,0,0
2098, 3/11/13,5042451,FUJI ROUTE 053, ,Manhattan,NY, ,10,10
2098, 3/11/13,5042837,SAMEDAY 15, , , , ,130,130
2098, 3/11/13,5045810,CALIGOR RX INC(EAST SIDE)(Z),1226 LEXINGTON AVENUE,NEW YORK,NY,10028-1406,14.7,7.49
2098, 3/11/13,5042488,CARDINAL ROUTE 074,3, , , ,8,8
2104, 3/11/13,5042234,94, ,CARLSTADT,NJ,7072,158,158
2104, 3/11/13,5042587,410, , , , , 0000.01-, 0000.01-
2104, 3/11/13,5042580,401, , , , , 0000.01-, 0000.01-
2105, 3/11/13,5042224,75, ,CARLSTADT,NJ,7072,150,150
2107, 3/11/13,5042209,9, ,CARLSTADT,NJ,7072,220,220
2107, 3/11/13,5042377,NEXTDAY C09, , , , ,5,5
2115, 3/11/13,5042214,16, ,CARLSTADT,NJ,7072,260,260
2117, 3/11/13,5045098,HEALTH NET PHARMACY,3601 CHURCH AVENUE,BROOKLYN,NY,11203-0000,0,0
2117, 3/11/13,5042463,60H, , , , , 0000.01-, 0000.01-
2117, 3/11/13,5042217,63, ,CARLSTADT,NJ,7072,190,190
2117, 3/11/13,5042762,614, ,UP STATE, , ,110,110
2117, 3/11/13,5045099,FLATBUSH EXPRESS PHARMACY,860 FLATBUSH AVENUE,BROOKLYN,NY,11226-0000,0,0
2130, 3/11/13,5042274,NEXTDAY 90, , , , ,80,80
2130, 3/11/13,5042459,FUJI ROUTE 062, ,NEW JERSEY,NJ, ,25,25
2130, 3/11/13,5041036,ST. CLARA MEDICAL SPLS,125-48TH STREET,UNION CITY,NJ,7087,0,0
2130, 3/11/13,5042138,RETURNS CAGE, , , , ,70,70
2146, 3/11/13,5045411,BETHPAGE PHARMACY,334 BROADWAY,BETHPAGE,NY,11714-0000,0,0
2146, 3/11/13,5042633,RITE AID 10630,3974 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,5,5
2146, 3/11/13,5042828,SAMEDAY 19, , ,NY, ,10,10
2146, 3/11/13,5045663,ST. JOSEPH HOSPITAL,4295 HEMPSTEAD PIKE,BETHPAGE,NY,11714-5713,15.69,8
2146, 3/11/13,5045664,ST. JOSEPH HOSP (GENRL STORE),4295 HEMPSTEAD PIKE,BETHPAGE,NY,11714-5713,15.69,8
2146, 3/11/13,5042563,RITE AID 4981,3131 HEMPSTEAD TURNPIKE,LOCUST VALLEY,NY,11560,5,5
2146, 3/11/13,5042201,45, ,LONG ISLAND,NY, ,145,145
2146, 3/11/13,5042166,657, , , , ,80,80
2146, 3/11/13,5042634,RITE AID 10614,1910 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,5,5
2149, 3/11/13,5042153,DOCK RELAY, , , , ,30,30
2149, 3/11/13,5042428,FUJI ROUTE 029, ,UPSTATE,NY, ,30,30
2149, 3/11/13,5042383,NEXTDAY C37, , , , ,10,10
2154, 3/11/13,5045163,YASNA PHARMACY,1481 LELAND AVE,BRONX,NY,10460-0000,0,0
2154, 3/11/13,5045164,CIRCLE PHARMACY,116 HUGH J GRANT CIRCLE,BRONX,NY,10472-0000,0,0
2154, 3/11/13,5045162,DRUG MART,1959 WESTCHESTER AVENUE,BRONX,NY,10462-0000,0,0
2154, 3/11/13,5042263,NEXTDAY C32, , ,NY, ,5.75,5.75
2154, 3/11/13,5042389,141, , , , ,8,8
2154, 3/11/13,5042595,424, , , , , 0000.01-, 0000.01-
2154, 3/11/13,5045588,NEW PELHAM PARKWAY PHCY (Z),1469 BEACH AVENUE,BRONX,NY,10460-3630,12.74,6.49
2154, 3/11/13,5045587,NY DRUGS INC DBA CASTLE HILL(X,706 CASTLE HILL AVE,BRONX,NY,10473-1303,12.74,6.49
2154, 3/11/13,5045585,CALVARY HOSP INC,1740-1770 EASTCHESTER RD,BRONX,NY,10461-2392,12.74,6.49
2154, 3/11/13,5045589,WHITE PLAINS RD PHCY INC(X),1211 WHITE PLAINS ROAD,BRONX,NY,10472-4999,12.74,6.49
2154, 3/11/13,5042696,65, , , , ,16,16
2154, 3/11/13,5044320,PARK CHESTER FAMILY PHARMACY,1445 UNION PORT ROAD,BRONX,NY,10462,0,0
2154, 3/11/13,5045161,EMBLEMHEALTH - BRONX EAST 31976,2300 WESTCHESTER AVE,BRONX,NY,10462-0000,0,0
2154, 3/11/13,5045586,BCP PHARMACY INC(Z)(ARX),2730 EAST TREMONT AVE,BRONX,NY,10461-2808,12.74,6.49
2154, 3/11/13,5045160,THROGGS NECK PHARMACY   ARx,3569 E TREMONT AVENUE,BRONX,NY,10465-0000,0,0
2154, 3/11/13,5042445,FUJI ROUTE 046, ,Bronx,NY, ,40,40
2161, 3/11/13,5045345,NOR115,247 HEMSTEAD AVENUE,MALVERNE,NY,11565,0,0
2161, 3/11/13,5042316,445, , , , , 0000.01-, 0000.01-
2161, 3/11/13,5042732,HD L35, ,L.I.,NY, ,10,10
2161, 3/11/13,5045632,ST FRANCIS HOSPITAL,100 PORT WASHINGTON BLVD,ROSLYN,NY,11576-1353,39.21,19.99
2161, 3/11/13,5042357,106, ,L.I., , ,20,20
2161, 3/11/13,5045631,ST FRANCIS HOSP-GENR'L STR,100 PORT WASHINGTON BLVD,ROSLYN,NY,11576-1353,39.21,19.99
2167, 3/11/13,5045085,FUTURE PHARMACY - BROOKLYN,2480 65TH STREET,BROOKLYN,NY,11204-0000,0,0
2167, 3/11/13,5045482,SWAN PHARMACY INC (X),650 FRANKLIN AVENUE,BROOKLYN,NY,11238-3705,15.68,7.99
2167, 3/11/13,5045487,"BOREUM DRUGS,CORP (Z)",194 UNION AVE,BROOKLYN,NY,11211-7412,15.68,7.99
2167, 3/11/13,5045083,AVE X DRUGS,3050 AVENUE X,BROOKLYN,NY,11235-0000,0,0
2167, 3/11/13,5044298,Swan Pharmacy INC,650 Franklin Avenue,BROOKLYN,NY,11238,0,0
2167, 3/11/13,5045490,OM PHARMACY INC(X)         CPA,42 THOMAS S. BOYLAND ST,BROOKLYN,NY,11233-2028,15.68,7.99
2167, 3/11/13,5045086,L AND A PHARMACY,395 AVENUE X,BROOKLYN,NY,11223-0000,0,0
2167, 3/11/13,5042335,133, , , , ,104,104
2167, 3/11/13,5045489,HEALTH AID PHARMACY INC (B),291 7TH AVENUE,BROOKLYN,NY,11215-3679,15.68,7.99
2167, 3/11/13,5045484,"UNZER PHARMACY, INC",572 BEDFORD AVENUE,BROOKLYN,NY,11249-7608,15.68,7.99
2167, 3/11/13,5045483,MARG PHARMACY INC,76 GRAHAM AVE              000,BROOKLYN,NY,11206-4017,15.68,7.99
2167, 3/11/13,5045488,RIO DRUGS INC(Z)(B),701 BROADWAY,BROOKLYN,NY,11206-4404,15.68,7.99
2167, 3/11/13,5041366,FULL PET SERVICE,2222 avenue x,BROOKLYN,NY,11235,0,0
2167, 3/11/13,5045087,ALITA PHARMACY,924 KINGS HIGHWAY,BROOKLYN,NY,11223-0000,0,0
2167, 3/11/13,5045084,MONICAS PHARMACY,1324 SHEEPSHEAD BAY ROAD,BROOKLYN,NY,11235-0000,0,0
2167, 3/11/13,5045485,"FINE CARE PHARMACY, INC(X) CPA",981 FULTON STREET,BROOKLYN,NY,11238-2346,15.68,7.99
2167, 3/11/13,5042583,406, , , , , 0000.01-, 0000.01-
2167, 3/11/13,5045081,ELIYAHUS PHARMACY,573 KINGS HIGHWAY,BROOKLYN,NY,11223-0000,0,0
2167, 3/11/13,5045082,LERDS PHARMACY,1601 GRAVESEND NECK ROAD 1ST F,BROOKLYN,NY,11229-0000,0,0
2167, 3/11/13,5045088,MEDICINE PLAZA,1312 KINGS HIGHWAY,BROOKLYN,NY,11229-0000,0,0
2167, 3/11/13,5045080,NAVAR PHARMACY AND SURGICAL SUPPLY,3002 AVENUE M,BROOKLYN,NY,11210-0000,0,0
2167, 3/11/13,5045486,MISHKIN PHARMACY           CPA,1153 BROADWAY,BROOKLYN,NY,11221-3025,15.68,7.99
2167, 3/11/13,5042437,FUJI ROUTE 038, ,Brooklyn,NY, ,50,50
2179, 3/11/13,5042602,63R, , , , , 0000.01-, 0000.01-
2179, 3/11/13,5045804,GENERAL CARE PHCY INC(X)(B),159-A EAST BROADWAY,NEW YORK,NY,10002-6301,13.72,6.99
2179, 3/11/13,5042375,NEXTDAY C11, , , , ,5,5
2179, 3/11/13,5045803,JVJ PHARMACY INC (DIP),74 UNIVERSITY PLACE,NEW YORK,NY,10003-4504,13.72,6.99
2179, 3/11/13,5042331,129, , , , ,160,160
2179, 3/11/13,5042695,777, , , , ,30,30
2179, 3/11/13,5045806,RAPHAEL DRUG & HLTH UNITED(Z),1257 BROADWAY,NEW YORK,NY,10001-3504,13.72,6.99
2179, 3/11/13,5045144,CENTURY PHARMACY - NYC,159 E BROADWAY,NEW YORK,NY,10002-0000,0,0
2179, 3/11/13,5045143,WHITNEY CHEMIST,50 UNIVERSITY PLACE,NEW YORK,NY,10003-0000,0,0
2179, 3/11/13,5045805,"RDS PHARMACY, INC. (Z)(B)",225 MADISON ST,NEW YORK,NY,10002-7505,13.72,6.99
2179, 3/11/13,5042204,4, ,CARLSTADT,NJ,7072,16,16
2180, 3/11/13,5045634,"VANCO PHARMACY, INC-Z(B)(GNP)",30 VANDERBILT PARKWAY,COMMACK,NY,11725-0000,19.6,9.99
2180, 3/11/13,5042808,SUFFOLK 2, ,SUFFOLK,NY, ,110,110
2180, 3/11/13,5042354,103, ,L.I., , ,90,90
2180, 3/11/13,5045633,NRTH SHRE UNV HSP AT PLAINVIEW,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803-4914,19.6,9.99
2186, 3/11/13,5042444,FUJI ROUTE 045, ,NEW JERSEY,NJ, ,45,45
2186, 3/11/13,5042523,FUJI ROUTE 030, , , , ,120,120
2186, 3/11/13,5045780,ZACK'S PHARMACY & GIFTS,15 GREENWHICH STREET,BELVIDERE,NJ,07823-1449,29.41,14.99
2186, 3/11/13,5042398,NEXTDAY 26, , , , ,120,120
2186, 3/11/13,5042784,RTE NJ 5, ,SECAUCUS,NJ,7094,140,140
2186, 3/11/13,5042476,60S, , , , , 0000.01-, 0000.01-
2186, 3/11/13,5042851,SAMEDAY 67, , ,NY,11788,80,80
2188, 3/11/13,5042267,NEXTDAY 39, , ,NJ, ,250,250
2193, 3/11/13,5045097,PROHEALTH PHARMACY - LEXINGTON AVE,370 LEXINGTON AVE,NEW YORK,NY,10017-0000,0,0
2193, 3/11/13,5042314,415, , , , , 0000.01-, 0000.01-
2193, 3/11/13,5042261,NEXTDAY 81, , , , ,5.5,5.5
2193, 3/11/13,5042768,SAMEDAY 16, , , , ,130,130
2193, 3/11/13,5045552,NEW YORK UNIVERSITY PHCY,726 BROADWAY,NEW YORK,NY,10003-9502,13.72,6.99
2193, 3/11/13,5042443,FUJI ROUTE 044, ,Manhattan,NY, ,55,55
2193, 3/11/13,5042215,61, ,CARLSTADT,NJ,7072,8,8
2195, 3/11/13,5045601,ACARIAHEALTH PHCY #12(SYNAGIS),101-04 QUEENS BOULEVARD,FOREST HILLS,NY,11375-2749,17.64,8.99
2195, 3/11/13,5042670,RITE AID 10598,65-35 WOODHAVEN BLVD.,Rego Park,NY, ,5,5
2195, 3/11/13,5042558,RITE AID 4866,95-14 63RD DRIVE,Rego Park,NY, ,5,5
2195, 3/11/13,5045362,MED RX PHARMACY - REGO PARK,97-27 QUEENS BLVD ATTN:SUPERVI,REGO PARK,NY,11374-0000,0,0
2195, 3/11/13,5042538,RITE AID 3385,63-37 108TH STREET,Forest Hills,NY, ,5,5
2195, 3/11/13,5042553,RITE AID 4852,71-14 AUSTIN STREET,Forest Hills,NY, ,5,5
2195, 3/11/13,5042686,RITE AID 10599,110-88 QUEENS BLVD.,Forest Hills,NY, ,5,5
2195, 3/11/13,5042504,513, , , , ,8,8
2195, 3/11/13,5045358,ALL SOURCE PHARMACY & SURGICAL,91-09 63RD DRIVE,REGO PARK,NY,11374-0000,0,0
